"actor_id","content_id","last_updated"
3098,247,"2017-12-21 15:50:34.692978"
3099,247,"2017-12-21 15:50:34.692978"
1041,247,"2017-12-21 15:50:34.692978"
3100,247,"2017-12-21 15:50:34.692978"
3101,247,"2017-12-21 15:50:34.692978"
3102,247,"2017-12-21 15:50:34.692978"
3103,247,"2017-12-21 15:50:34.692978"
3104,247,"2017-12-21 15:50:34.692978"
3105,247,"2017-12-21 15:50:34.692978"
3106,247,"2017-12-21 15:50:34.692978"
3107,247,"2017-12-21 15:50:34.692978"
3108,247,"2017-12-21 15:50:34.692978"
3109,247,"2017-12-21 15:50:34.692978"
1790,248,"2017-12-21 15:51:49.93508"
2177,248,"2017-12-21 15:51:49.93508"
3110,248,"2017-12-21 15:51:49.93508"
48,248,"2017-12-21 15:51:49.93508"
3111,248,"2017-12-21 15:51:49.93508"
3112,248,"2017-12-21 15:51:49.93508"
1678,248,"2017-12-21 15:51:49.93508"
3113,248,"2017-12-21 15:51:49.93508"
3114,248,"2017-12-21 15:51:49.93508"
3115,248,"2017-12-21 15:51:49.93508"
3116,248,"2017-12-21 15:51:49.93508"
248,248,"2017-12-21 15:51:49.93508"
3117,248,"2017-12-21 15:51:49.93508"
332,248,"2017-12-21 15:51:49.93508"
3118,248,"2017-12-21 15:51:49.93508"
3119,248,"2017-12-21 15:51:49.93508"
3120,248,"2017-12-21 15:51:49.93508"
3121,248,"2017-12-21 15:51:49.93508"
3122,248,"2017-12-21 15:51:49.93508"
3123,249,"2017-12-21 15:56:04.599708"
3124,249,"2017-12-21 15:56:04.599708"
3125,249,"2017-12-21 15:56:04.599708"
3126,249,"2017-12-21 15:56:04.599708"
3127,249,"2017-12-21 15:56:04.599708"
3128,249,"2017-12-21 15:56:04.599708"
3129,249,"2017-12-21 15:56:04.599708"
3130,249,"2017-12-21 15:56:04.599708"
3131,249,"2017-12-21 15:56:04.599708"
3083,249,"2017-12-21 15:56:04.599708"
3132,249,"2017-12-21 15:56:04.599708"
3133,249,"2017-12-21 15:56:04.599708"
563,249,"2017-12-21 15:56:04.599708"
3134,249,"2017-12-21 15:56:04.599708"
3135,249,"2017-12-21 15:56:04.599708"
3136,250,"2017-12-21 15:56:57.736023"
148,250,"2017-12-21 15:56:57.736023"
3137,250,"2017-12-21 15:56:57.736023"
3138,250,"2017-12-21 15:56:57.736023"
3139,250,"2017-12-21 15:56:57.736023"
3140,250,"2017-12-21 15:56:57.736023"
3141,250,"2017-12-21 15:56:57.736023"
3142,250,"2017-12-21 15:56:57.736023"
3143,250,"2017-12-21 15:56:57.736023"
3144,250,"2017-12-21 15:56:57.736023"
3145,250,"2017-12-21 15:56:57.736023"
3146,250,"2017-12-21 15:56:57.736023"
2282,250,"2017-12-21 15:56:57.736023"
3147,250,"2017-12-21 15:56:57.736023"
3148,250,"2017-12-21 15:56:57.736023"
3149,250,"2017-12-21 15:56:57.736023"
3150,250,"2017-12-21 15:56:57.736023"
3151,250,"2017-12-21 15:56:57.736023"
3152,250,"2017-12-21 15:56:57.736023"
3153,250,"2017-12-21 15:56:57.736023"
3154,250,"2017-12-21 15:56:57.736023"
3155,250,"2017-12-21 15:56:57.736023"
3156,250,"2017-12-21 15:56:57.736023"
3157,250,"2017-12-21 15:56:57.736023"
3158,250,"2017-12-21 15:56:57.736023"
3159,250,"2017-12-21 15:56:57.736023"
3160,250,"2017-12-21 15:56:57.736023"
3161,250,"2017-12-21 15:56:57.736023"
3162,250,"2017-12-21 15:56:57.736023"
3163,250,"2017-12-21 15:56:57.736023"
3164,250,"2017-12-21 15:56:57.736023"
3165,250,"2017-12-21 15:56:57.736023"
3166,250,"2017-12-21 15:56:57.736023"
3167,250,"2017-12-21 15:56:57.736023"
3168,250,"2017-12-21 15:56:57.736023"
3169,250,"2017-12-21 15:56:57.736023"
3170,250,"2017-12-21 15:56:57.736023"
3171,250,"2017-12-21 15:56:57.736023"
3172,250,"2017-12-21 15:56:57.736023"
3173,250,"2017-12-21 15:56:57.736023"
3174,250,"2017-12-21 15:56:57.736023"
3175,250,"2017-12-21 15:56:57.736023"
3176,250,"2017-12-21 15:56:57.736023"
3097,251,"2017-12-21 15:57:09.383144"
1041,251,"2017-12-21 15:57:09.383144"
3104,251,"2017-12-21 15:57:09.383144"
3177,251,"2017-12-21 15:57:09.383144"
3108,251,"2017-12-21 15:57:09.383144"
3106,251,"2017-12-21 15:57:09.383144"
3178,251,"2017-12-21 15:57:09.383144"
3179,251,"2017-12-21 15:57:09.383144"
3180,251,"2017-12-21 15:57:09.383144"
3181,251,"2017-12-21 15:57:09.383144"
3182,251,"2017-12-21 15:57:09.383144"
3183,251,"2017-12-21 15:57:09.383144"
3184,251,"2017-12-21 15:57:09.383144"
3185,251,"2017-12-21 15:57:09.383144"
3186,251,"2017-12-21 15:57:09.383144"
3187,252,"2017-12-21 15:57:19.484961"
3188,252,"2017-12-21 15:57:19.484961"
3189,252,"2017-12-21 15:57:19.484961"
3190,252,"2017-12-21 15:57:19.484961"
3191,252,"2017-12-21 15:57:19.484961"
3192,252,"2017-12-21 15:57:19.484961"
3193,252,"2017-12-21 15:57:19.484961"
3194,252,"2017-12-21 15:57:19.484961"
3195,252,"2017-12-21 15:57:19.484961"
3196,252,"2017-12-21 15:57:19.484961"
3197,252,"2017-12-21 15:57:19.484961"
3198,252,"2017-12-21 15:57:19.484961"
3199,253,"2017-12-21 15:57:25.885161"
3200,253,"2017-12-21 15:57:25.885161"
3201,253,"2017-12-21 15:57:25.885161"
2097,253,"2017-12-21 15:57:25.885161"
3202,253,"2017-12-21 15:57:25.885161"
1765,253,"2017-12-21 15:57:25.885161"
3203,253,"2017-12-21 15:57:25.885161"
3204,253,"2017-12-21 15:57:25.885161"
3205,253,"2017-12-21 15:57:25.885161"
3206,253,"2017-12-21 15:57:25.885161"
3207,253,"2017-12-21 15:57:25.885161"
3208,253,"2017-12-21 15:57:25.885161"
3209,253,"2017-12-21 15:57:25.885161"
3210,253,"2017-12-21 15:57:25.885161"
3211,253,"2017-12-21 15:57:25.885161"
3212,254,"2017-12-21 15:57:32.241503"
3213,254,"2017-12-21 15:57:32.241503"
3214,254,"2017-12-21 15:57:32.241503"
3215,254,"2017-12-21 15:57:32.241503"
3216,254,"2017-12-21 15:57:32.241503"
3217,254,"2017-12-21 15:57:32.241503"
3218,254,"2017-12-21 15:57:32.241503"
3219,254,"2017-12-21 15:57:32.241503"
3220,254,"2017-12-21 15:57:32.241503"
3221,254,"2017-12-21 15:57:32.241503"
3222,254,"2017-12-21 15:57:32.241503"
3223,254,"2017-12-21 15:57:32.241503"
3224,254,"2017-12-21 15:57:32.241503"
3225,254,"2017-12-21 15:57:32.241503"
3226,254,"2017-12-21 15:57:32.241503"
3227,255,"2017-12-21 15:57:39.066331"
3228,255,"2017-12-21 15:57:39.066331"
467,255,"2017-12-21 15:57:39.066331"
3229,255,"2017-12-21 15:57:39.066331"
3230,255,"2017-12-21 15:57:39.066331"
3231,255,"2017-12-21 15:57:39.066331"
3232,255,"2017-12-21 15:57:39.066331"
3233,255,"2017-12-21 15:57:39.066331"
3234,255,"2017-12-21 15:57:39.066331"
3235,255,"2017-12-21 15:57:39.066331"
3236,255,"2017-12-21 15:57:39.066331"
3237,255,"2017-12-21 15:57:39.066331"
2604,255,"2017-12-21 15:57:39.066331"
3238,255,"2017-12-21 15:57:39.066331"
3239,255,"2017-12-21 15:57:39.066331"
3240,256,"2017-12-21 15:57:54.275622"
3241,256,"2017-12-21 15:57:54.275622"
3242,256,"2017-12-21 15:57:54.275622"
3243,256,"2017-12-21 15:57:54.275622"
3244,256,"2017-12-21 15:57:54.275622"
3245,256,"2017-12-21 15:57:54.275622"
3246,256,"2017-12-21 15:57:54.275622"
3247,256,"2017-12-21 15:57:54.275622"
2659,256,"2017-12-21 15:57:54.275622"
1986,256,"2017-12-21 15:57:54.275622"
3248,256,"2017-12-21 15:57:54.275622"
3249,256,"2017-12-21 15:57:54.275622"
3250,256,"2017-12-21 15:57:54.275622"
3251,256,"2017-12-21 15:57:54.275622"
3252,256,"2017-12-21 15:57:54.275622"
3253,257,"2017-12-21 15:57:59.588035"
467,257,"2017-12-21 15:57:59.588035"
3254,257,"2017-12-21 15:57:59.588035"
3229,257,"2017-12-21 15:57:59.588035"
3231,257,"2017-12-21 15:57:59.588035"
3232,257,"2017-12-21 15:57:59.588035"
3233,257,"2017-12-21 15:57:59.588035"
3255,257,"2017-12-21 15:57:59.588035"
3256,257,"2017-12-21 15:57:59.588035"
924,257,"2017-12-21 15:57:59.588035"
3257,257,"2017-12-21 15:57:59.588035"
3258,257,"2017-12-21 15:57:59.588035"
3259,257,"2017-12-21 15:57:59.588035"
3260,257,"2017-12-21 15:57:59.588035"
3238,257,"2017-12-21 15:57:59.588035"
3177,258,"2017-12-21 15:58:09.155165"
3261,258,"2017-12-21 15:58:09.155165"
3262,258,"2017-12-21 15:58:09.155165"
23,258,"2017-12-21 15:58:09.155165"
3263,258,"2017-12-21 15:58:09.155165"
3185,258,"2017-12-21 15:58:09.155165"
3264,258,"2017-12-21 15:58:09.155165"
3265,258,"2017-12-21 15:58:09.155165"
3266,258,"2017-12-21 15:58:09.155165"
3267,258,"2017-12-21 15:58:09.155165"
3268,258,"2017-12-21 15:58:09.155165"
3269,258,"2017-12-21 15:58:09.155165"
3270,258,"2017-12-21 15:58:09.155165"
3271,258,"2017-12-21 15:58:09.155165"
3272,258,"2017-12-21 15:58:09.155165"
3273,259,"2017-12-21 15:58:14.868408"
3274,259,"2017-12-21 15:58:14.868408"
3275,259,"2017-12-21 15:58:14.868408"
3276,259,"2017-12-21 15:58:14.868408"
3277,259,"2017-12-21 15:58:14.868408"
3278,259,"2017-12-21 15:58:14.868408"
3279,259,"2017-12-21 15:58:14.868408"
3280,259,"2017-12-21 15:58:14.868408"
3281,259,"2017-12-21 15:58:14.868408"
3282,259,"2017-12-21 15:58:14.868408"
3283,259,"2017-12-21 15:58:14.868408"
3284,259,"2017-12-21 15:58:14.868408"
3285,259,"2017-12-21 15:58:14.868408"
3286,259,"2017-12-21 15:58:14.868408"
3287,259,"2017-12-21 15:58:14.868408"
3288,260,"2017-12-21 15:58:22.865848"
3289,260,"2017-12-21 15:58:22.865848"
3290,260,"2017-12-21 15:58:22.865848"
3291,260,"2017-12-21 15:58:22.865848"
3292,260,"2017-12-21 15:58:22.865848"
3293,260,"2017-12-21 15:58:22.865848"
3294,260,"2017-12-21 15:58:22.865848"
3295,260,"2017-12-21 15:58:22.865848"
3296,260,"2017-12-21 15:58:22.865848"
3297,260,"2017-12-21 15:58:22.865848"
3298,260,"2017-12-21 15:58:22.865848"
3299,260,"2017-12-21 15:58:22.865848"
3300,260,"2017-12-21 15:58:22.865848"
3301,260,"2017-12-21 15:58:22.865848"
3302,260,"2017-12-21 15:58:22.865848"
3303,261,"2017-12-21 15:58:29.04761"
3304,261,"2017-12-21 15:58:29.04761"
3305,261,"2017-12-21 15:58:29.04761"
3306,261,"2017-12-21 15:58:29.04761"
3307,261,"2017-12-21 15:58:29.04761"
3308,261,"2017-12-21 15:58:29.04761"
95,261,"2017-12-21 15:58:29.04761"
3309,261,"2017-12-21 15:58:29.04761"
3310,261,"2017-12-21 15:58:29.04761"
3311,261,"2017-12-21 15:58:29.04761"
479,261,"2017-12-21 15:58:29.04761"
3312,261,"2017-12-21 15:58:29.04761"
3313,261,"2017-12-21 15:58:29.04761"
3314,261,"2017-12-21 15:58:29.04761"
3315,261,"2017-12-21 15:58:29.04761"
3316,262,"2017-12-21 15:58:34.80189"
3317,262,"2017-12-21 15:58:34.80189"
3318,262,"2017-12-21 15:58:34.80189"
3319,262,"2017-12-21 15:58:34.80189"
3320,262,"2017-12-21 15:58:34.80189"
3321,262,"2017-12-21 15:58:34.80189"
3322,262,"2017-12-21 15:58:34.80189"
3323,262,"2017-12-21 15:58:34.80189"
3324,262,"2017-12-21 15:58:34.80189"
3325,262,"2017-12-21 15:58:34.80189"
3326,262,"2017-12-21 15:58:34.80189"
3327,262,"2017-12-21 15:58:34.80189"
3328,262,"2017-12-21 15:58:34.80189"
3329,262,"2017-12-21 15:58:34.80189"
3330,262,"2017-12-21 15:58:34.80189"
3331,263,"2017-12-21 15:59:58.833181"
3332,263,"2017-12-21 15:59:58.833181"
3333,263,"2017-12-21 15:59:58.833181"
3334,263,"2017-12-21 15:59:58.833181"
3335,263,"2017-12-21 15:59:58.833181"
3336,263,"2017-12-21 15:59:58.833181"
3337,263,"2017-12-21 15:59:58.833181"
3338,263,"2017-12-21 15:59:58.833181"
3339,263,"2017-12-21 15:59:58.833181"
3340,263,"2017-12-21 15:59:58.833181"
3341,263,"2017-12-21 15:59:58.833181"
3342,263,"2017-12-21 15:59:58.833181"
3343,263,"2017-12-21 15:59:58.833181"
3344,263,"2017-12-21 15:59:58.833181"
3345,263,"2017-12-21 15:59:58.833181"
3346,264,"2017-12-21 16:00:04.21926"
3347,264,"2017-12-21 16:00:04.21926"
3348,264,"2017-12-21 16:00:04.21926"
3349,264,"2017-12-21 16:00:04.21926"
3350,264,"2017-12-21 16:00:04.21926"
3351,264,"2017-12-21 16:00:04.21926"
3352,264,"2017-12-21 16:00:04.21926"
3353,264,"2017-12-21 16:00:04.21926"
3354,264,"2017-12-21 16:00:04.21926"
3355,264,"2017-12-21 16:00:04.21926"
3356,264,"2017-12-21 16:00:04.21926"
3357,264,"2017-12-21 16:00:04.21926"
3358,264,"2017-12-21 16:00:04.21926"
3359,264,"2017-12-21 16:00:04.21926"
2113,264,"2017-12-21 16:00:04.21926"
3360,265,"2017-12-21 16:00:10.503173"
3361,265,"2017-12-21 16:00:10.503173"
3362,265,"2017-12-21 16:00:10.503173"
3363,265,"2017-12-21 16:00:10.503173"
3364,265,"2017-12-21 16:00:10.503173"
3365,265,"2017-12-21 16:00:10.503173"
3366,265,"2017-12-21 16:00:10.503173"
3367,265,"2017-12-21 16:00:10.503173"
3368,265,"2017-12-21 16:00:10.503173"
3369,265,"2017-12-21 16:00:10.503173"
3370,265,"2017-12-21 16:00:10.503173"
3371,265,"2017-12-21 16:00:10.503173"
3372,265,"2017-12-21 16:00:10.503173"
3373,265,"2017-12-21 16:00:10.503173"
3374,265,"2017-12-21 16:00:10.503173"
2597,266,"2017-12-21 16:00:16.259241"
3194,266,"2017-12-21 16:00:16.259241"
116,266,"2017-12-21 16:00:16.259241"
3375,266,"2017-12-21 16:00:16.259241"
3376,266,"2017-12-21 16:00:16.259241"
3377,266,"2017-12-21 16:00:16.259241"
3378,266,"2017-12-21 16:00:16.259241"
3379,266,"2017-12-21 16:00:16.259241"
3380,266,"2017-12-21 16:00:16.259241"
3381,266,"2017-12-21 16:00:16.259241"
3382,266,"2017-12-21 16:00:16.259241"
3383,267,"2017-12-21 16:00:22.663299"
3384,267,"2017-12-21 16:00:22.663299"
3385,267,"2017-12-21 16:00:22.663299"
3386,267,"2017-12-21 16:00:22.663299"
3187,267,"2017-12-21 16:00:22.663299"
3387,267,"2017-12-21 16:00:22.663299"
3388,267,"2017-12-21 16:00:22.663299"
3389,267,"2017-12-21 16:00:22.663299"
3390,267,"2017-12-21 16:00:22.663299"
3391,267,"2017-12-21 16:00:22.663299"
3392,267,"2017-12-21 16:00:22.663299"
3393,267,"2017-12-21 16:00:22.663299"
3394,267,"2017-12-21 16:00:22.663299"
3395,268,"2017-12-21 16:00:30.388042"
3396,268,"2017-12-21 16:00:30.388042"
3397,268,"2017-12-21 16:00:30.388042"
3398,268,"2017-12-21 16:00:30.388042"
3399,268,"2017-12-21 16:00:30.388042"
3400,268,"2017-12-21 16:00:30.388042"
3400,269,"2017-12-21 16:00:35.238174"
3401,269,"2017-12-21 16:00:35.238174"
3402,269,"2017-12-21 16:00:35.238174"
3403,269,"2017-12-21 16:00:35.238174"
3404,269,"2017-12-21 16:00:35.238174"
3399,269,"2017-12-21 16:00:35.238174"
3405,269,"2017-12-21 16:00:35.238174"
3398,269,"2017-12-21 16:00:35.238174"
3406,269,"2017-12-21 16:00:35.238174"
3407,269,"2017-12-21 16:00:35.238174"
3408,269,"2017-12-21 16:00:35.238174"
3409,269,"2017-12-21 16:00:35.238174"
3410,269,"2017-12-21 16:00:35.238174"
3411,269,"2017-12-21 16:00:35.238174"
3412,269,"2017-12-21 16:00:35.238174"
3241,270,"2017-12-21 16:00:45.095222"
3413,270,"2017-12-21 16:00:45.095222"
3414,270,"2017-12-21 16:00:45.095222"
3415,270,"2017-12-21 16:00:45.095222"
3416,270,"2017-12-21 16:00:45.095222"
3417,270,"2017-12-21 16:00:45.095222"
2027,270,"2017-12-21 16:00:45.095222"
3418,270,"2017-12-21 16:00:45.095222"
3419,270,"2017-12-21 16:00:45.095222"
3420,270,"2017-12-21 16:00:45.095222"
3421,270,"2017-12-21 16:00:45.095222"
3422,270,"2017-12-21 16:00:45.095222"
3423,270,"2017-12-21 16:00:45.095222"
3424,270,"2017-12-21 16:00:45.095222"
3425,270,"2017-12-21 16:00:45.095222"
3426,271,"2017-12-21 16:00:53.194265"
3427,271,"2017-12-21 16:00:53.194265"
3428,271,"2017-12-21 16:00:53.194265"
3429,271,"2017-12-21 16:00:53.194265"
3430,271,"2017-12-21 16:00:53.194265"
3431,271,"2017-12-21 16:00:53.194265"
3432,271,"2017-12-21 16:00:53.194265"
3433,271,"2017-12-21 16:00:53.194265"
3434,271,"2017-12-21 16:00:53.194265"
3435,271,"2017-12-21 16:00:53.194265"
3436,271,"2017-12-21 16:00:53.194265"
3437,271,"2017-12-21 16:00:53.194265"
3438,271,"2017-12-21 16:00:53.194265"
3439,271,"2017-12-21 16:00:53.194265"
1315,272,"2017-12-21 16:02:25.104306"
3440,272,"2017-12-21 16:02:25.104306"
3441,272,"2017-12-21 16:02:25.104306"
3442,272,"2017-12-21 16:02:25.104306"
3443,272,"2017-12-21 16:02:25.104306"
3444,272,"2017-12-21 16:02:25.104306"
3445,272,"2017-12-21 16:02:25.104306"
3446,272,"2017-12-21 16:02:25.104306"
3447,272,"2017-12-21 16:02:25.104306"
3448,272,"2017-12-21 16:02:25.104306"
3449,273,"2017-12-21 16:12:43.379113"
3450,273,"2017-12-21 16:12:43.379113"
3451,273,"2017-12-21 16:12:43.379113"
3452,273,"2017-12-21 16:12:43.379113"
3453,273,"2017-12-21 16:12:43.379113"
3332,273,"2017-12-21 16:12:43.379113"
117,273,"2017-12-21 16:12:43.379113"
3454,273,"2017-12-21 16:12:43.379113"
3455,273,"2017-12-21 16:12:43.379113"
990,273,"2017-12-21 16:12:43.379113"
3456,273,"2017-12-21 16:12:43.379113"
3457,273,"2017-12-21 16:12:43.379113"
3458,273,"2017-12-21 16:12:43.379113"
297,273,"2017-12-21 16:12:43.379113"
3459,273,"2017-12-21 16:12:43.379113"
3228,274,"2017-12-21 16:12:48.837698"
3460,274,"2017-12-21 16:12:48.837698"
467,274,"2017-12-21 16:12:48.837698"
3461,274,"2017-12-21 16:12:48.837698"
3254,274,"2017-12-21 16:12:48.837698"
3230,274,"2017-12-21 16:12:48.837698"
3231,274,"2017-12-21 16:12:48.837698"
3232,274,"2017-12-21 16:12:48.837698"
3233,274,"2017-12-21 16:12:48.837698"
3462,274,"2017-12-21 16:12:48.837698"
3463,274,"2017-12-21 16:12:48.837698"
3234,274,"2017-12-21 16:12:48.837698"
3464,274,"2017-12-21 16:12:48.837698"
3465,274,"2017-12-21 16:12:48.837698"
3258,274,"2017-12-21 16:12:48.837698"
3466,275,"2017-12-21 16:14:12.103578"
117,275,"2017-12-21 16:14:12.103578"
3467,275,"2017-12-21 16:14:12.103578"
3468,275,"2017-12-21 16:14:12.103578"
2685,275,"2017-12-21 16:14:12.103578"
3469,275,"2017-12-21 16:14:12.103578"
3470,275,"2017-12-21 16:14:12.103578"
3471,275,"2017-12-21 16:14:12.103578"
3117,275,"2017-12-21 16:14:12.103578"
3472,275,"2017-12-21 16:14:12.103578"
3473,275,"2017-12-21 16:14:12.103578"
3474,275,"2017-12-21 16:14:12.103578"
3475,275,"2017-12-21 16:14:12.103578"
3476,275,"2017-12-21 16:14:12.103578"
3477,275,"2017-12-21 16:14:12.103578"
3360,276,"2017-12-21 16:14:22.749811"
3478,276,"2017-12-21 16:14:22.749811"
3479,276,"2017-12-21 16:14:22.749811"
3480,276,"2017-12-21 16:14:22.749811"
3481,276,"2017-12-21 16:14:22.749811"
1113,276,"2017-12-21 16:14:22.749811"
3482,276,"2017-12-21 16:14:22.749811"
3483,276,"2017-12-21 16:14:22.749811"
3484,276,"2017-12-21 16:14:22.749811"
3485,276,"2017-12-21 16:14:22.749811"
3486,276,"2017-12-21 16:14:22.749811"
2741,276,"2017-12-21 16:14:22.749811"
3487,276,"2017-12-21 16:14:22.749811"
3488,276,"2017-12-21 16:14:22.749811"
3489,276,"2017-12-21 16:14:22.749811"
3490,277,"2017-12-21 16:15:33.122493"
3491,277,"2017-12-21 16:15:33.122493"
3492,277,"2017-12-21 16:15:33.122493"
3493,277,"2017-12-21 16:15:33.122493"
3494,277,"2017-12-21 16:15:33.122493"
3495,277,"2017-12-21 16:15:33.122493"
3496,277,"2017-12-21 16:15:33.122493"
3497,277,"2017-12-21 16:15:33.122493"
3498,277,"2017-12-21 16:15:33.122493"
3499,277,"2017-12-21 16:15:33.122493"
3500,277,"2017-12-21 16:15:33.122493"
3501,277,"2017-12-21 16:15:33.122493"
3502,277,"2017-12-21 16:15:33.122493"
3503,277,"2017-12-21 16:15:33.122493"
3504,277,"2017-12-21 16:15:33.122493"
3505,278,"2017-12-21 16:15:39.02723"
3506,278,"2017-12-21 16:15:39.02723"
3507,278,"2017-12-21 16:15:39.02723"
1007,278,"2017-12-21 16:15:39.02723"
3508,278,"2017-12-21 16:15:39.02723"
3509,278,"2017-12-21 16:15:39.02723"
990,278,"2017-12-21 16:15:39.02723"
3510,278,"2017-12-21 16:15:39.02723"
3511,278,"2017-12-21 16:15:39.02723"
3512,278,"2017-12-21 16:15:39.02723"
3452,278,"2017-12-21 16:15:39.02723"
3513,278,"2017-12-21 16:15:39.02723"
3514,278,"2017-12-21 16:15:39.02723"
3515,278,"2017-12-21 16:15:39.02723"
3516,278,"2017-12-21 16:15:39.02723"
3517,279,"2017-12-21 16:15:48.05277"
136,279,"2017-12-21 16:15:48.05277"
3518,279,"2017-12-21 16:15:48.05277"
3519,279,"2017-12-21 16:15:48.05277"
3520,279,"2017-12-21 16:15:48.05277"
3521,279,"2017-12-21 16:15:48.05277"
3522,279,"2017-12-21 16:15:48.05277"
3523,279,"2017-12-21 16:15:48.05277"
3524,279,"2017-12-21 16:15:48.05277"
3525,279,"2017-12-21 16:15:48.05277"
3526,279,"2017-12-21 16:15:48.05277"
3527,279,"2017-12-21 16:15:48.05277"
3528,279,"2017-12-21 16:15:48.05277"
3461,279,"2017-12-21 16:15:48.05277"
3529,279,"2017-12-21 16:15:48.05277"
117,280,"2017-12-21 16:15:52.721939"
3530,280,"2017-12-21 16:15:52.721939"
785,280,"2017-12-21 16:15:52.721939"
3531,280,"2017-12-21 16:15:52.721939"
3478,280,"2017-12-21 16:15:52.721939"
3532,280,"2017-12-21 16:15:52.721939"
3533,280,"2017-12-21 16:15:52.721939"
3534,280,"2017-12-21 16:15:52.721939"
3535,280,"2017-12-21 16:15:52.721939"
3536,280,"2017-12-21 16:15:52.721939"
3537,280,"2017-12-21 16:15:52.721939"
3538,280,"2017-12-21 16:15:52.721939"
3539,280,"2017-12-21 16:15:52.721939"
3540,280,"2017-12-21 16:15:52.721939"
3541,280,"2017-12-21 16:15:52.721939"
3542,281,"2017-12-21 16:15:57.963446"
3543,281,"2017-12-21 16:15:57.963446"
3544,281,"2017-12-21 16:15:57.963446"
864,281,"2017-12-21 16:15:57.963446"
785,281,"2017-12-21 16:15:57.963446"
3545,281,"2017-12-21 16:15:57.963446"
3512,281,"2017-12-21 16:15:57.963446"
3546,281,"2017-12-21 16:15:57.963446"
12,281,"2017-12-21 16:15:57.963446"
3547,281,"2017-12-21 16:15:57.963446"
3548,281,"2017-12-21 16:15:57.963446"
3549,281,"2017-12-21 16:15:57.963446"
3550,281,"2017-12-21 16:15:57.963446"
3551,281,"2017-12-21 16:15:57.963446"
3552,281,"2017-12-21 16:15:57.963446"
3553,282,"2017-12-21 16:16:02.581429"
3554,282,"2017-12-21 16:16:02.581429"
3555,282,"2017-12-21 16:16:02.581429"
3556,282,"2017-12-21 16:16:02.581429"
3557,282,"2017-12-21 16:16:02.581429"
3558,282,"2017-12-21 16:16:02.581429"
3559,282,"2017-12-21 16:16:02.581429"
3560,282,"2017-12-21 16:16:02.581429"
3561,282,"2017-12-21 16:16:02.581429"
3562,282,"2017-12-21 16:16:02.581429"
3563,282,"2017-12-21 16:16:02.581429"
3564,282,"2017-12-21 16:16:02.581429"
3565,282,"2017-12-21 16:16:02.581429"
1115,282,"2017-12-21 16:16:02.581429"
3566,282,"2017-12-21 16:16:02.581429"
1110,283,"2017-12-21 16:16:11.254484"
329,283,"2017-12-21 16:16:11.254484"
3567,283,"2017-12-21 16:16:11.254484"
3568,283,"2017-12-21 16:16:11.254484"
1040,283,"2017-12-21 16:16:11.254484"
3569,283,"2017-12-21 16:16:11.254484"
3570,283,"2017-12-21 16:16:11.254484"
3571,283,"2017-12-21 16:16:11.254484"
3572,283,"2017-12-21 16:16:11.254484"
3573,283,"2017-12-21 16:16:11.254484"
3117,283,"2017-12-21 16:16:11.254484"
3574,283,"2017-12-21 16:16:11.254484"
3575,283,"2017-12-21 16:16:11.254484"
3576,283,"2017-12-21 16:16:11.254484"
3577,283,"2017-12-21 16:16:11.254484"
3578,284,"2017-12-21 16:16:28.318454"
3579,284,"2017-12-21 16:16:28.318454"
3580,284,"2017-12-21 16:16:28.318454"
3581,284,"2017-12-21 16:16:28.318454"
3582,284,"2017-12-21 16:16:28.318454"
3583,284,"2017-12-21 16:16:28.318454"
3584,284,"2017-12-21 16:16:28.318454"
3585,284,"2017-12-21 16:16:28.318454"
3586,284,"2017-12-21 16:16:28.318454"
3587,284,"2017-12-21 16:16:28.318454"
3588,284,"2017-12-21 16:16:28.318454"
3589,284,"2017-12-21 16:16:28.318454"
3590,284,"2017-12-21 16:16:28.318454"
3591,284,"2017-12-21 16:16:28.318454"
3592,284,"2017-12-21 16:16:28.318454"
3505,285,"2017-12-21 16:16:37.691502"
3593,285,"2017-12-21 16:16:37.691502"
3594,285,"2017-12-21 16:16:37.691502"
3595,285,"2017-12-21 16:16:37.691502"
756,285,"2017-12-21 16:16:37.691502"
3596,285,"2017-12-21 16:16:37.691502"
3597,285,"2017-12-21 16:16:37.691502"
3598,285,"2017-12-21 16:16:37.691502"
610,285,"2017-12-21 16:16:37.691502"
3599,285,"2017-12-21 16:16:37.691502"
3600,285,"2017-12-21 16:16:37.691502"
3601,285,"2017-12-21 16:16:37.691502"
3470,285,"2017-12-21 16:16:37.691502"
3602,285,"2017-12-21 16:16:37.691502"
3603,285,"2017-12-21 16:16:37.691502"
3604,286,"2017-12-21 16:17:39.898171"
3605,286,"2017-12-21 16:17:39.898171"
3606,286,"2017-12-21 16:17:39.898171"
3607,286,"2017-12-21 16:17:39.898171"
3608,286,"2017-12-21 16:17:39.898171"
3609,286,"2017-12-21 16:17:39.898171"
3610,286,"2017-12-21 16:17:39.898171"
3611,286,"2017-12-21 16:17:39.898171"
3612,286,"2017-12-21 16:17:39.898171"
3613,286,"2017-12-21 16:17:39.898171"
3614,286,"2017-12-21 16:17:39.898171"
3615,286,"2017-12-21 16:17:39.898171"
3616,286,"2017-12-21 16:17:39.898171"
3617,286,"2017-12-21 16:17:39.898171"
3618,286,"2017-12-21 16:17:39.898171"
3619,287,"2017-12-21 16:17:49.422726"
3620,287,"2017-12-21 16:17:49.422726"
3621,287,"2017-12-21 16:17:49.422726"
