"actor_id","name","last_updated"
3202,"Samuel L. Jackson","2017-12-21 15:57:25.835852"
3203,"Frank Whaley","2017-12-21 15:57:25.835852"
3204,"Burr Steers","2017-12-21 15:57:25.835852"
3205,"Bruce Willis","2017-12-21 15:57:25.835852"
3206,"Ving Rhames","2017-12-21 15:57:25.835852"
3207,"Paul Calderon","2017-12-21 15:57:25.835852"
3208,"Bronagh Gallagher","2017-12-21 15:57:25.835852"
3209,"Rosanna Arquette","2017-12-21 15:57:25.835852"
3210,"Eric Stoltz","2017-12-21 15:57:25.835852"
3211,"Uma Thurman","2017-12-21 15:57:25.835852"
3212,"Eli Wallach","2017-12-21 15:57:32.195742"
3213,"Clint Eastwood","2017-12-21 15:57:32.195742"
3214,"Lee Van Cleef","2017-12-21 15:57:32.195742"
3215,"Aldo Giuffrè","2017-12-21 15:57:32.195742"
3216,"Luigi Pistilli","2017-12-21 15:57:32.195742"
3217,"Rada Rassimov","2017-12-21 15:57:32.195742"
3218,"Enzo Petito","2017-12-21 15:57:32.195742"
3219,"Claudio Scarchilli","2017-12-21 15:57:32.195742"
3220,"John Bartha","2017-12-21 15:57:32.195742"
3221,"Livio Lorenzon","2017-12-21 15:57:32.195742"
3222,"Antonio Casale","2017-12-21 15:57:32.195742"
3223,"Sandro Scarchilli","2017-12-21 15:57:32.195742"
3224,"Benito Stefanelli","2017-12-21 15:57:32.195742"
3225,"Angelo Novi","2017-12-21 15:57:32.195742"
3226,"Antonio Casas","2017-12-21 15:57:32.195742"
3227,"Alan Howard","2017-12-21 15:57:39.010437"
3228,"Noel Appleby","2017-12-21 15:57:39.010437"
3229,"Sala Baker","2017-12-21 15:57:39.010437"
3230,"Sean Bean","2017-12-21 15:57:39.010437"
3231,"Cate Blanchett","2017-12-21 15:57:39.010437"
3232,"Orlando Bloom","2017-12-21 15:57:39.010437"
3233,"Billy Boyd","2017-12-21 15:57:39.010437"
3234,"Marton Csokas","2017-12-21 15:57:39.010437"
3235,"Megan Edwards","2017-12-21 15:57:39.010437"
3236,"Michael Elsworth","2017-12-21 15:57:39.010437"
3237,"Mark Ferguson","2017-12-21 15:57:39.010437"
3238,"Christopher Lee","2017-12-21 15:57:39.010437"
3239,"Lawrence Makoare","2017-12-21 15:57:39.010437"
3240,"Mark Hamill","2017-12-21 15:57:54.219636"
3241,"Harrison Ford","2017-12-21 15:57:54.219636"
3242,"Carrie Fisher","2017-12-21 15:57:54.219636"
3243,"Billy Dee Williams","2017-12-21 15:57:54.219636"
3244,"Anthony Daniels","2017-12-21 15:57:54.219636"
3245,"David Prowse","2017-12-21 15:57:54.219636"
3246,"Peter Mayhew","2017-12-21 15:57:54.219636"
3247,"Kenny Baker","2017-12-21 15:57:54.219636"
3248,"Jeremy Bulloch","2017-12-21 15:57:54.219636"
3249,"John Hollis","2017-12-21 15:57:54.219636"
3250,"Jack Purvis","2017-12-21 15:57:54.219636"
3251,"Des Webb","2017-12-21 15:57:54.219636"
3252,"Clive Revill","2017-12-21 15:57:54.219636"
3253,"Bruce Allpress","2017-12-21 15:57:59.537911"
3254,"John Bach","2017-12-21 15:57:59.537911"
3255,"Jed Brophy","2017-12-21 15:57:59.537911"
3256,"Sam Comery","2017-12-21 15:57:59.537911"
3257,"Calum Gittins","2017-12-21 15:57:59.537911"
3258,"Bernard Hill","2017-12-21 15:57:59.537911"
3259,"Bruce Hopkins","2017-12-21 15:57:59.537911"
3260,"Paris Howe Strewe","2017-12-21 15:57:59.537911"
3261,"Ray Liotta","2017-12-21 15:58:09.10974"
3262,"Joe Pesci","2017-12-21 15:58:09.10974"
3263,"Paul Sorvino","2017-12-21 15:58:09.10974"
3264,"Tony Darrow","2017-12-21 15:58:09.10974"
3265,"Mike Starr","2017-12-21 15:58:09.10974"
3266,"Frank Vincent","2017-12-21 15:58:09.10974"
3267,"Chuck Low","2017-12-21 15:58:09.10974"
3268,"Frank DiLeo","2017-12-21 15:58:09.10974"
3269,"Henny Youngman","2017-12-21 15:58:09.10974"
3270,"Gina Mastrogiacomo","2017-12-21 15:58:09.10974"
3271,"Catherine Scorsese","2017-12-21 15:58:09.10974"
3272,"Charles Scorsese","2017-12-21 15:58:09.10974"
3273,"Toshirô Mifune","2017-12-21 15:58:14.817694"
3274,"Takashi Shimura","2017-12-21 15:58:14.817694"
3275,"Keiko Tsushima","2017-12-21 15:58:14.817694"
3276,"Yukiko Shimazaki","2017-12-21 15:58:14.817694"
3277,"Kamatari Fujiwara","2017-12-21 15:58:14.817694"
3278,"Daisuke Katô","2017-12-21 15:58:14.817694"
3279,"Isao Kimura","2017-12-21 15:58:14.817694"
3280,"Minoru Chiaki","2017-12-21 15:58:14.817694"
3281,"Seiji Miyaguchi","2017-12-21 15:58:14.817694"
3282,"Yoshio Kosugi","2017-12-21 15:58:14.817694"
3283,"Bokuzen Hidari","2017-12-21 15:58:14.817694"
3284,"Yoshio Inaba","2017-12-21 15:58:14.817694"
3285,"Yoshio Tsuchiya","2017-12-21 15:58:14.817694"
3286,"Kokuten Kôdô","2017-12-21 15:58:14.817694"
3287,"Eijirô Tôno","2017-12-21 15:58:14.817694"
3288,"Alexandre Rodrigues","2017-12-21 15:58:22.81569"
3289,"Leandro Firmino","2017-12-21 15:58:22.81569"
3290,"Phellipe Haagensen","2017-12-21 15:58:22.81569"
3291,"Douglas Silva","2017-12-21 15:58:22.81569"
3292,"Jonathan Haagensen","2017-12-21 15:58:22.81569"
3293,"Matheus Nachtergaele","2017-12-21 15:58:22.81569"
3294,"Seu Jorge","2017-12-21 15:58:22.81569"
3295,"Jefechander Suplino","2017-12-21 15:58:22.81569"
3296,"Alice Braga","2017-12-21 15:58:22.81569"
3297,"Emerson Gomes","2017-12-21 15:58:22.81569"
3298,"Edson Oliveira","2017-12-21 15:58:22.81569"
3299,"Michel de Souza","2017-12-21 15:58:22.81569"
3300,"Roberta Rodrigues","2017-12-21 15:58:22.81569"
3301,"Luis Otávio","2017-12-21 15:58:22.81569"
3302,"Maurício Marques","2017-12-21 15:58:22.81569"
3303,"Jodie Foster","2017-12-21 15:58:29.001645"
3304,"Lawrence A. Bonney","2017-12-21 15:58:29.001645"
3305,"Kasi Lemmons","2017-12-21 15:58:29.001645"
3306,"Lawrence T. Wrentz","2017-12-21 15:58:29.001645"
3307,"Scott Glenn","2017-12-21 15:58:29.001645"
3308,"Anthony Heald","2017-12-21 15:58:29.001645"
3309,"Don Brockett","2017-12-21 15:58:29.001645"
3310,"Frank Seals Jr.","2017-12-21 15:58:29.001645"
3311,"Stuart Rudin","2017-12-21 15:58:29.001645"
3312,"Maria Skorobogatov","2017-12-21 15:58:29.001645"
3313,"Jeffrie Lane","2017-12-21 15:58:29.001645"
3314,"Leib Lensky","2017-12-21 15:58:29.001645"
3315,"George 'Red' Schwartz","2017-12-21 15:58:29.001645"
3316,"Roberto Benigni","2017-12-21 15:58:34.74949"
3317,"Nicoletta Braschi","2017-12-21 15:58:34.74949"
3318,"Giorgio Cantarini","2017-12-21 15:58:34.74949"
3319,"Giustino Durano","2017-12-21 15:58:34.74949"
3320,"Sergio Bini Bustric","2017-12-21 15:58:34.74949"
3321,"Marisa Paredes","2017-12-21 15:58:34.74949"
3322,"Horst Buchholz","2017-12-21 15:58:34.74949"
3323,"Lidia Alfonsi","2017-12-21 15:58:34.74949"
3324,"Giuliana Lojodice","2017-12-21 15:58:34.74949"
3325,"Amerigo Fontani","2017-12-21 15:58:34.74949"
3326,"Pietro De Silva","2017-12-21 15:58:34.74949"
3327,"Francesco Guzzo","2017-12-21 15:58:34.74949"
3328,"Raffaella Lebboroni","2017-12-21 15:58:34.74949"
3329,"Claudio Alfonsi","2017-12-21 15:58:34.74949"
3330,"Gil Baroni","2017-12-21 15:58:34.74949"
3331,"Jean Reno","2017-12-21 15:59:58.778499"
3332,"Gary Oldman","2017-12-21 15:59:58.778499"
3333,"Natalie Portman","2017-12-21 15:59:58.778499"
3334,"Danny Aiello","2017-12-21 15:59:58.778499"
3335,"Peter Appel","2017-12-21 15:59:58.778499"
3336,"Willi One Blood","2017-12-21 15:59:58.778499"
3337,"Don Creech","2017-12-21 15:59:58.778499"
3338,"Keith A. Glascoe","2017-12-21 15:59:58.778499"
3339,"Randolph Scott","2017-12-21 15:59:58.778499"
3340,"Michael Badalucco","2017-12-21 15:59:58.778499"
3341,"Ellen Greene","2017-12-21 15:59:58.778499"
3342,"Elizabeth Regen","2017-12-21 15:59:58.778499"
3343,"Carl J. Matusovich","2017-12-21 15:59:58.778499"
3344,"Frank Senger","2017-12-21 15:59:58.778499"
3345,"Lucius Wyatt Cherokee","2017-12-21 15:59:58.778499"
3346,"Rumi Hiiragi","2017-12-21 16:00:04.161323"
3347,"Miyu Irino","2017-12-21 16:00:04.161323"
3348,"Mari Natsuki","2017-12-21 16:00:04.161323"
3349,"Takashi Naitô","2017-12-21 16:00:04.161323"
3350,"Yasuko Sawaguchi","2017-12-21 16:00:04.161323"
3351,"Tatsuya Gashûin","2017-12-21 16:00:04.161323"
3352,"Ryûnosuke Kamiki","2017-12-21 16:00:04.161323"
3353,"Yumi Tamai","2017-12-21 16:00:04.161323"
3354,"Yô Ôizumi","2017-12-21 16:00:04.161323"
3355,"Koba Hayashi","2017-12-21 16:00:04.161323"
3356,"Tsunehiko Kamijô","2017-12-21 16:00:04.161323"
3357,"Takehiko Ono","2017-12-21 16:00:04.161323"
3358,"Bunta Sugawara","2017-12-21 16:00:04.161323"
3359,"Shigeru Wakita","2017-12-21 16:00:04.161323"
3360,"Edward Norton","2017-12-21 16:00:10.450469"
3361,"Edward Furlong","2017-12-21 16:00:10.450469"
3362,"Beverly D'Angelo","2017-12-21 16:00:10.450469"
3363,"Jennifer Lien","2017-12-21 16:00:10.450469"
3364,"Ethan Suplee","2017-12-21 16:00:10.450469"
3365,"Fairuza Balk","2017-12-21 16:00:10.450469"
3366,"Avery Brooks","2017-12-21 16:00:10.450469"
3367,"Elliott Gould","2017-12-21 16:00:10.450469"
3368,"Stacy Keach","2017-12-21 16:00:10.450469"
3369,"William Russ","2017-12-21 16:00:10.450469"
3370,"Guy Torry","2017-12-21 16:00:10.450469"
3371,"Joe Cortese","2017-12-21 16:00:10.450469"
3372,"Jason Bose Smith","2017-12-21 16:00:10.450469"
3373,"Antonio David Lyons","2017-12-21 16:00:10.450469"
3374,"Alex Sol","2017-12-21 16:00:10.450469"
3375,"Charles Bronson","2017-12-21 16:00:16.21365"
3376,"Gabriele Ferzetti","2017-12-21 16:00:16.21365"
3377,"Paolo Stoppa","2017-12-21 16:00:16.21365"
3378,"Woody Strode","2017-12-21 16:00:16.21365"
3379,"Jack Elam","2017-12-21 16:00:16.21365"
3380,"Keenan Wynn","2017-12-21 16:00:16.21365"
3381,"Frank Wolff","2017-12-21 16:00:16.21365"
3382,"Lionel Stander","2017-12-21 16:00:16.21365"
3383,"Anthony Perkins","2017-12-21 16:00:22.609984"
3384,"Vera Miles","2017-12-21 16:00:22.609984"
3385,"John Gavin","2017-12-21 16:00:22.609984"
3386,"Janet Leigh","2017-12-21 16:00:22.609984"
3387,"John McIntire","2017-12-21 16:00:22.609984"
3388,"Simon Oakland","2017-12-21 16:00:22.609984"
3389,"Frank Albertson","2017-12-21 16:00:22.609984"
3390,"Patricia Hitchcock","2017-12-21 16:00:22.609984"
3391,"Vaughn Taylor","2017-12-21 16:00:22.609984"
3392,"Lurene Tuttle","2017-12-21 16:00:22.609984"
3393,"John Anderson","2017-12-21 16:00:22.609984"
3394,"Mort Mills","2017-12-21 16:00:22.609984"
3395,"Virginia Cherrill","2017-12-21 16:00:30.348497"
3396,"Florence Lee","2017-12-21 16:00:30.348497"
3397,"Harry Myers","2017-12-21 16:00:30.348497"
3398,"Al Ernest Garcia","2017-12-21 16:00:30.348497"
3399,"Hank Mann","2017-12-21 16:00:30.348497"
3400,"Charles Chaplin","2017-12-21 16:00:30.348497"
3401,"Paulette Goddard","2017-12-21 16:00:35.196411"
3402,"Henry Bergman","2017-12-21 16:00:35.196411"
3403,"Tiny Sandford","2017-12-21 16:00:35.196411"
3404,"Chester Conklin","2017-12-21 16:00:35.196411"
3405,"Stanley Blystone","2017-12-21 16:00:35.196411"
3406,"Richard Alexander","2017-12-21 16:00:35.196411"
3407,"Cecil Reynolds","2017-12-21 16:00:35.196411"
3408,"Mira McKinney","2017-12-21 16:00:35.196411"
3409,"Murdock MacQuarrie","2017-12-21 16:00:35.196411"
3410,"Wilfred Lucas","2017-12-21 16:00:35.196411"
3411,"Edward LeSaint","2017-12-21 16:00:35.196411"
3412,"Fred Malatesta","2017-12-21 16:00:35.196411"
3413,"Karen Allen","2017-12-21 16:00:45.047084"
3414,"Paul Freeman","2017-12-21 16:00:45.047084"
3415,"Ronald Lacey","2017-12-21 16:00:45.047084"
3416,"John Rhys-Davies","2017-12-21 16:00:45.047084"
3417,"Denholm Elliott","2017-12-21 16:00:45.047084"
3418,"Wolf Kahler","2017-12-21 16:00:45.047084"
3419,"Anthony Higgins","2017-12-21 16:00:45.047084"
3420,"Vic Tablian","2017-12-21 16:00:45.047084"
3421,"Don Fellows","2017-12-21 16:00:45.047084"
3422,"William Hootkins","2017-12-21 16:00:45.047084"
3423,"Bill Reimbold","2017-12-21 16:00:45.047084"
3424,"Fred Sorenson","2017-12-21 16:00:45.047084"
3425,"Patrick Durkin","2017-12-21 16:00:45.047084"
3426,"James Stewart","2017-12-21 16:00:53.138469"
3427,"Grace Kelly","2017-12-21 16:00:53.138469"
3428,"Wendell Corey","2017-12-21 16:00:53.138469"
3429,"Thelma Ritter","2017-12-21 16:00:53.138469"
3430,"Raymond Burr","2017-12-21 16:00:53.138469"
3431,"Judith Evelyn","2017-12-21 16:00:53.138469"
3432,"Ross Bagdasarian","2017-12-21 16:00:53.138469"
3433,"Georgine Darcy","2017-12-21 16:00:53.138469"
3434,"Sara Berner","2017-12-21 16:00:53.138469"
3435,"Frank Cady","2017-12-21 16:00:53.138469"
3436,"Jesslyn Fax","2017-12-21 16:00:53.138469"
3437,"Rand Harper","2017-12-21 16:00:53.138469"
3438,"Irene Winston","2017-12-21 16:00:53.138469"
3439,"Havis Davenport","2017-12-21 16:00:53.138469"
3440,"Loretta Swit","2017-12-21 16:02:24.990769"
3441,"Jamie Farr","2017-12-21 16:02:24.990769"
3442,"William Christopher","2017-12-21 16:02:24.990769"
3443,"Harry Morgan","2017-12-21 16:02:24.990769"
3444,"Mike Farrell","2017-12-21 16:02:24.990769"
3445,"Gary Burghoff","2017-12-21 16:02:24.990769"
3446,"Kellye Nakahara","2017-12-21 16:02:24.990769"
3447,"David Ogden Stiers","2017-12-21 16:02:24.990769"
3448,"Larry Linville","2017-12-21 16:02:24.990769"
3449,"Christian Bale","2017-12-21 16:12:43.313956"
3450,"Heath Ledger","2017-12-21 16:12:43.313956"
3451,"Aaron Eckhart","2017-12-21 16:12:43.313956"
3452,"Michael Caine","2017-12-21 16:12:43.313956"
3453,"Maggie Gyllenhaal","2017-12-21 16:12:43.313956"
3454,"Monique Gabriela Curnen","2017-12-21 16:12:43.313956"
3455,"Ron Dean","2017-12-21 16:12:43.313956"
3456,"Chin Han","2017-12-21 16:12:43.313956"
3457,"Nestor Carbonell","2017-12-21 16:12:43.313956"
3458,"Eric Roberts","2017-12-21 16:12:43.313956"
3459,"Anthony Michael Hall","2017-12-21 16:12:43.313956"
3460,"Ali Astin","2017-12-21 16:12:48.787509"
3461,"David Aston","2017-12-21 16:12:48.787509"
3462,"Sadwyn Brophy","2017-12-21 16:12:48.787509"
3463,"Alistair Browning","2017-12-21 16:12:48.787509"
3464,"Richard Edge","2017-12-21 16:12:48.787509"
3465,"Jason Fitch","2017-12-21 16:12:48.787509"
3466,"Tim Robbins","2017-12-21 16:14:12.039373"
3467,"Bob Gunton","2017-12-21 16:14:12.039373"
3468,"William Sadler","2017-12-21 16:14:12.039373"
3469,"Gil Bellows","2017-12-21 16:14:12.039373"
3470,"Mark Rolston","2017-12-21 16:14:12.039373"
3471,"James Whitmore","2017-12-21 16:14:12.039373"
3472,"Larry Brandenburg","2017-12-21 16:14:12.039373"
3473,"Neil Giuntoli","2017-12-21 16:14:12.039373"
3474,"Brian Libby","2017-12-21 16:14:12.039373"
3475,"David Proval","2017-12-21 16:14:12.039373"
3476,"Joseph Ragno","2017-12-21 16:14:12.039373"
3477,"Jude Ciccolella","2017-12-21 16:14:12.039373"
3478,"Brad Pitt","2017-12-21 16:14:22.698109"
3479,"Meat Loaf","2017-12-21 16:14:22.698109"
3480,"Zach Grenier","2017-12-21 16:14:22.698109"
3481,"Richmond Arquette","2017-12-21 16:14:22.698109"
3482,"George Maguire","2017-12-21 16:14:22.698109"
3483,"Eugenie Bondurant","2017-12-21 16:14:22.698109"
3484,"Helena Bonham Carter","2017-12-21 16:14:22.698109"
3485,"Christina Cabot","2017-12-21 16:14:22.698109"
3486,"Sydney 'Big Dawg' Colston","2017-12-21 16:14:22.698109"
3487,"Christie Cronenweth","2017-12-21 16:14:22.698109"
3488,"Tim DeZarn","2017-12-21 16:14:22.698109"
3489,"Ezra Buzzington","2017-12-21 16:14:22.698109"
3490,"Liam Neeson","2017-12-21 16:15:33.056984"
3491,"Ben Kingsley","2017-12-21 16:15:33.056984"
3492,"Ralph Fiennes","2017-12-21 16:15:33.056984"
3493,"Caroline Goodall","2017-12-21 16:15:33.056984"
3494,"Jonathan Sagall","2017-12-21 16:15:33.056984"
3495,"Embeth Davidtz","2017-12-21 16:15:33.056984"
3496,"Malgorzata Gebel","2017-12-21 16:15:33.056984"
3497,"Shmuel Levy","2017-12-21 16:15:33.056984"
3498,"Mark Ivanir","2017-12-21 16:15:33.056984"
3499,"Béatrice Macola","2017-12-21 16:15:33.056984"
3500,"Andrzej Seweryn","2017-12-21 16:15:33.056984"
3501,"Friedrich von Thun","2017-12-21 16:15:33.056984"
3502,"Krzysztof Luft","2017-12-21 16:15:33.056984"
3503,"Harry Nehring","2017-12-21 16:15:33.056984"
3504,"Norbert Weisser","2017-12-21 16:15:33.056984"
3505,"Leonardo DiCaprio","2017-12-21 16:15:38.976704"
3506,"Joseph Gordon-Levitt","2017-12-21 16:15:38.976704"
3507,"Ellen Page","2017-12-21 16:15:38.976704"
3508,"Ken Watanabe","2017-12-21 16:15:38.976704"
3509,"Dileep Rao","2017-12-21 16:15:38.976704"
3510,"Tom Berenger","2017-12-21 16:15:38.976704"
3511,"Marion Cotillard","2017-12-21 16:15:38.976704"
3512,"Pete Postlethwaite","2017-12-21 16:15:38.976704"
3513,"Lukas Haas","2017-12-21 16:15:38.976704"
3514,"Tai-Li Lee","2017-12-21 16:15:38.976704"
3515,"Claire Geare","2017-12-21 16:15:38.976704"
3516,"Magnus Nolan","2017-12-21 16:15:38.976704"
3517,"Keanu Reeves","2017-12-21 16:15:48.001249"
3518,"Carrie-Anne Moss","2017-12-21 16:15:48.001249"
3519,"Hugo Weaving","2017-12-21 16:15:48.001249"
3520,"Gloria Foster","2017-12-21 16:15:48.001249"
3521,"Joe Pantoliano","2017-12-21 16:15:48.001249"
3522,"Marcus Chong","2017-12-21 16:15:48.001249"
3523,"Julian Arahanga","2017-12-21 16:15:48.001249"
3524,"Matt Doran","2017-12-21 16:15:48.001249"
3525,"Belinda McClory","2017-12-21 16:15:48.001249"
3526,"Anthony Ray Parker","2017-12-21 16:15:48.001249"
3527,"Paul Goddard","2017-12-21 16:15:48.001249"
3528,"Robert Taylor","2017-12-21 16:15:48.001249"
3529,"Marc Aden Gray","2017-12-21 16:15:48.001249"
3530,"Andrew Kevin Walker","2017-12-21 16:15:52.662135"
3531,"Daniel Zacapa","2017-12-21 16:15:52.662135"
3532,"Gwyneth Paltrow","2017-12-21 16:15:52.662135"
3533,"John Cassini","2017-12-21 16:15:52.662135"
3534,"Bob Mack","2017-12-21 16:15:52.662135"
3535,"Peter Crombie","2017-12-21 16:15:52.662135"
3536,"Reg E. Cathey","2017-12-21 16:15:52.662135"
3537,"R. Lee Ermey","2017-12-21 16:15:52.662135"
3538,"George Christy","2017-12-21 16:15:52.662135"
3539,"Endre Hules","2017-12-21 16:15:52.662135"
3540,"Hawthorne James","2017-12-21 16:15:52.662135"
3541,"William Davidson","2017-12-21 16:15:52.662135"
3542,"Stephen Baldwin","2017-12-21 16:15:57.910848"
3543,"Gabriel Byrne","2017-12-21 16:15:57.910848"
3544,"Benicio Del Toro","2017-12-21 16:15:57.910848"
3545,"Chazz Palminteri","2017-12-21 16:15:57.910848"
3546,"Suzy Amis","2017-12-21 16:15:57.910848"
3547,"Dan Hedaya","2017-12-21 16:15:57.910848"
3548,"Paul Bartel","2017-12-21 16:15:57.910848"
3549,"Carl Bressler","2017-12-21 16:15:57.910848"
3550,"Phillipe Simon","2017-12-21 16:15:57.910848"
3551,"Jack Shearer","2017-12-21 16:15:57.910848"
3552,"Christine Estabrook","2017-12-21 16:15:57.910848"
3553,"Anthony Gonzalez","2017-12-21 16:16:02.530444"
3554,"Gael García Bernal","2017-12-21 16:16:02.530444"
3555,"Benjamin Bratt","2017-12-21 16:16:02.530444"
3556,"Alanna Ubach","2017-12-21 16:16:02.530444"
3557,"Renee Victor","2017-12-21 16:16:02.530444"
3558,"Jaime Camil","2017-12-21 16:16:02.530444"
3559,"Alfonso Arau","2017-12-21 16:16:02.530444"
3560,"Herbert Siguenza","2017-12-21 16:16:02.530444"
3561,"Gabriel Iglesias","2017-12-21 16:16:02.530444"
3562,"Lombardo Boyar","2017-12-21 16:16:02.530444"
3563,"Ana Ofelia Murguía","2017-12-21 16:16:02.530444"
3564,"Natalia Cordova-Buckley","2017-12-21 16:16:02.530444"
3565,"Selene Luna","2017-12-21 16:16:02.530444"
3566,"Sofía Espinosa","2017-12-21 16:16:02.530444"
3567,"Michael Clarke Duncan","2017-12-21 16:16:11.200766"
3568,"Bonnie Hunt","2017-12-21 16:16:11.200766"
3569,"Michael Jeter","2017-12-21 16:16:11.200766"
3570,"Graham Greene","2017-12-21 16:16:11.200766"
3571,"Doug Hutchison","2017-12-21 16:16:11.200766"
3572,"Sam Rockwell","2017-12-21 16:16:11.200766"
3573,"Barry Pepper","2017-12-21 16:16:11.200766"
3574,"Patricia Clarkson","2017-12-21 16:16:11.200766"
3575,"Harry Dean Stanton","2017-12-21 16:16:11.200766"
3576,"Dabbs Greer","2017-12-21 16:16:11.200766"
3577,"Eve Brent","2017-12-21 16:16:11.200766"
3578,"François Cluzet","2017-12-21 16:16:28.266127"
3579,"Omar Sy","2017-12-21 16:16:28.266127"
3580,"Anne Le Ny","2017-12-21 16:16:28.266127"
3581,"Audrey Fleurot","2017-12-21 16:16:28.266127"
3582,"Joséphine de Meaux","2017-12-21 16:16:28.266127"
3583,"Clotilde Mollet","2017-12-21 16:16:28.266127"
3584,"Alba Gaïa Bellugi","2017-12-21 16:16:28.266127"
3585,"Cyril Mendy","2017-12-21 16:16:28.266127"
3586,"Salimata Kamate","2017-12-21 16:16:28.266127"
3587,"Absa Diatou Toure","2017-12-21 16:16:28.266127"
3588,"Grégoire Oestermann","2017-12-21 16:16:28.266127"
3589,"Dominique Daguier","2017-12-21 16:16:28.266127"
3590,"François Caron","2017-12-21 16:16:28.266127"
3591,"Christian Ameri","2017-12-21 16:16:28.266127"
3592,"Thomas Solivérès","2017-12-21 16:16:28.266127"
3593,"Matt Damon","2017-12-21 16:16:37.638561"
3594,"Jack Nicholson","2017-12-21 16:16:37.638561"
3595,"Mark Wahlberg","2017-12-21 16:16:37.638561"
3596,"Ray Winstone","2017-12-21 16:16:37.638561"
3597,"Vera Farmiga","2017-12-21 16:16:37.638561"
3598,"Anthony Anderson","2017-12-21 16:16:37.638561"
3599,"Kevin Corrigan","2017-12-21 16:16:37.638561"
3600,"James Badge Dale","2017-12-21 16:16:37.638561"
3601,"David O'Hara","2017-12-21 16:16:37.638561"
3602,"Robert Wahlberg","2017-12-21 16:16:37.638561"
3603,"Kristen Dalton","2017-12-21 16:16:37.638561"
3604,"Michael J. Fox","2017-12-21 16:17:39.847419"
3605,"Christopher Lloyd","2017-12-21 16:17:39.847419"
3606,"Lea Thompson","2017-12-21 16:17:39.847419"
3607,"Crispin Glover","2017-12-21 16:17:39.847419"
3608,"Thomas F. Wilson","2017-12-21 16:17:39.847419"
3609,"Claudia Wells","2017-12-21 16:17:39.847419"
3610,"Marc McClure","2017-12-21 16:17:39.847419"
3611,"Wendie Jo Sperber","2017-12-21 16:17:39.847419"
3612,"George DiCenzo","2017-12-21 16:17:39.847419"
3613,"Frances Lee McCain","2017-12-21 16:17:39.847419"
3614,"James Tolkan","2017-12-21 16:17:39.847419"
3615,"J.J. Cohen","2017-12-21 16:17:39.847419"
3616,"Casey Siemaszko","2017-12-21 16:17:39.847419"
3617,"Billy Zane","2017-12-21 16:17:39.847419"
3618,"Harry Waters Jr.","2017-12-21 16:17:39.847419"
3619,"Russell Crowe","2017-12-21 16:17:49.367139"
3620,"Joaquin Phoenix","2017-12-21 16:17:49.367139"
3621,"Connie Nielsen","2017-12-21 16:17:49.367139"
3622,"Oliver Reed","2017-12-21 16:17:49.367139"
3623,"Richard Harris","2017-12-21 16:17:49.367139"
3624,"Djimon Hounsou","2017-12-21 16:17:49.367139"
3625,"David Schofield","2017-12-21 16:17:49.367139"
3626,"John Shrapnel","2017-12-21 16:17:49.367139"
3627,"Tomas Arana","2017-12-21 16:17:49.367139"
3628,"Ralf Moeller","2017-12-21 16:17:49.367139"
3629,"Spencer Treat Clark","2017-12-21 16:17:49.367139"
3630,"David Hemmings","2017-12-21 16:17:49.367139"
3631,"Sven-Ole Thorsen","2017-12-21 16:17:49.367139"
3632,"Hugh Jackman","2017-12-21 16:17:58.113463"
3633,"Piper Perabo","2017-12-21 16:17:58.113463"
3634,"Rebecca Hall","2017-12-21 16:17:58.113463"
3635,"Scarlett Johansson","2017-12-21 16:17:58.113463"
3636,"Samantha Mahurin","2017-12-21 16:17:58.113463"
3637,"David Bowie","2017-12-21 16:17:58.113463"
3638,"Andy Serkis","2017-12-21 16:17:58.113463"
3639,"Daniel Davis","2017-12-21 16:17:58.113463"
3640,"Jim Piddock","2017-12-21 16:17:58.113463"
3641,"Christopher Neame","2017-12-21 16:17:58.113463"
3642,"Mark Ryan","2017-12-21 16:17:58.113463"
3643,"Roger Rees","2017-12-21 16:17:58.113463"
3644,"Jamie Harris","2017-12-21 16:17:58.113463"
3645,"Sam Bottoms","2017-12-21 16:18:04.541947"
3646,"Albert Hall","2017-12-21 16:18:04.541947"
3647,"Dennis Hopper","2017-12-21 16:18:04.541947"
3648,"Jerry Ziesmer","2017-12-21 16:18:04.541947"
3649,"Bo Byers","2017-12-21 16:18:04.541947"
3650,"James Keane","2017-12-21 16:18:04.541947"
3651,"Kerry Rossall","2017-12-21 16:18:04.541947"
3652,"Jack Oakie","2017-12-21 16:18:09.895955"
3653,"Reginald Gardiner","2017-12-21 16:18:09.895955"
3654,"Henry Daniell","2017-12-21 16:18:09.895955"
3655,"Billy Gilbert","2017-12-21 16:18:09.895955"
3656,"Grace Hayle","2017-12-21 16:18:09.895955"
3657,"Carter DeHaven","2017-12-21 16:18:09.895955"
3658,"Maurice Moscovitch","2017-12-21 16:18:09.895955"
3659,"Emma Dunn","2017-12-21 16:18:09.895955"
3660,"Bernard Gorcey","2017-12-21 16:18:09.895955"
3661,"Paul Weigel","2017-12-21 16:18:09.895955"
3662,"Esther Michelson","2017-12-21 16:18:09.895955"
3663,"Antonella Attili","2017-12-21 16:18:16.80409"
3664,"Enzo Cannavale","2017-12-21 16:18:16.80409"
3665,"Isa Danieli","2017-12-21 16:18:16.80409"
3666,"Leo Gullotta","2017-12-21 16:18:16.80409"
3667,"Marco Leonardi","2017-12-21 16:18:16.80409"
3668,"Pupella Maggio","2017-12-21 16:18:16.80409"
